sound_map,pc_1based,midi_program_0based,drum_set_name,midi_note,manual_region,gm_core_35_81,raw_label,resolved_name,inherited_from_pc1,no_sound,exc_group,two_voice,rnd,left_marker,source_manual_page,source_status
SC-8820,11,10,JUNGLE,69,main_22_94,True,←,Cabasa,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,70,main_22_94,True,TR-808 Maracas,TR-808 Maracas,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,71,main_22_94,True,←,Short High Whistle,True,False,2,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,72,main_22_94,True,←,Long Low Whistle,True,False,2,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,73,main_22_94,True,←,Short Guiro,True,False,3,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,74,main_22_94,True,CR-78 Guiro [EXC3],CR-78 Guiro,False,False,3,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,75,main_22_94,True,TR-808 Claves,TR-808 Claves,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,76,main_22_94,True,←,High Wood Block,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,77,main_22_94,True,←,Low Wood Block,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,78,main_22_94,True,High Hoo [EXC4],High Hoo,False,False,4,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,79,main_22_94,True,Low Hoo [EXC4],Low Hoo,False,False,4,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,80,main_22_94,True,Electric Mute Triangle [EXC5],Electric Mute Triangle,False,False,5,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,81,main_22_94,True,Electric Open Triangle [EXC5],Electric Open Triangle,False,False,5,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,82,main_22_94,False,Jungle Shaker,Jungle Shaker,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,83,main_22_94,False,←,Jingle Bell,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,84,main_22_94,False,←,Bell Tree,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,85,main_22_94,False,←,Castanets,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,86,main_22_94,False,←,Mute Surdo,True,False,6,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,87,main_22_94,False,←,Open Surdo,True,False,6,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,88,main_22_94,False,Small Club 1 *,Small Club 1,False,False,,True,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,89,main_22_94,False,Jungle Kick Roll,Jungle Kick Roll,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,90,main_22_94,False,Jungle Snare Roll,Jungle Snare Roll,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,91,main_22_94,False,TR-606 Snare 2,TR-606 Snare 2,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,92,main_22_94,False,Dance Snare,Dance Snare,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,93,main_22_94,False,Techno Snare,Techno Snare,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,94,main_22_94,False,House Snare,House Snare,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,95,extended_0_21_95_127,False,Rock Snare Dry,Rock Snare Dry,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,96,extended_0_21_95_127,False,LoFi Snare 1,LoFi Snare 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,97,extended_0_21_95_127,False,Techno Hit,Techno Hit,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,98,extended_0_21_95_127,False,Philly Hit *,Philly Hit,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,99,extended_0_21_95_127,False,Impact Hit *,Impact Hit,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,100,extended_0_21_95_127,False,Lo-Fi Rave *,Lo-Fi Rave,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,101,extended_0_21_95_127,False,Bam Hit,Bam Hit,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,102,extended_0_21_95_127,False,Bim Hit,Bim Hit,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,103,extended_0_21_95_127,False,Tape Rewind,Tape Rewind,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,104,extended_0_21_95_127,False,Phonograph Noise,Phonograph Noise,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,105,extended_0_21_95_127,False,Power Snare 1,Power Snare 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,106,extended_0_21_95_127,False,Dance Snare 1,Dance Snare 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,107,extended_0_21_95_127,False,Dance Snare 2,Dance Snare 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,108,extended_0_21_95_127,False,Disco Snare,Disco Snare,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,109,extended_0_21_95_127,False,Electric Snare 2,Electric Snare 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,110,extended_0_21_95_127,False,Electric Snare,Electric Snare,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,111,extended_0_21_95_127,False,Electric Snare 3 *,Electric Snare 3,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,112,extended_0_21_95_127,False,TR-606 Snare 2,TR-606 Snare 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,113,extended_0_21_95_127,False,TR-707 Snare 1,TR-707 Snare 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,114,extended_0_21_95_127,False,TR-808 Snare 2,TR-808 Snare 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,115,extended_0_21_95_127,False,TR-808 Snare 1 *,TR-808 Snare 1,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,116,extended_0_21_95_127,False,TR-808 Snare 2,TR-808 Snare 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,117,extended_0_21_95_127,False,TR-909 Snare 1,TR-909 Snare 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,118,extended_0_21_95_127,False,TR-909 Snare 2 *,TR-909 Snare 2,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,119,extended_0_21_95_127,False,TR-909 Snare 1,TR-909 Snare 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,120,extended_0_21_95_127,False,TR-909 Snare 2,TR-909 Snare 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,121,extended_0_21_95_127,False,Rap Snare,Rap Snare,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,122,extended_0_21_95_127,False,Jungle Snare,Jungle Snare,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,123,extended_0_21_95_127,False,House Snare 1,House Snare 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,124,extended_0_21_95_127,False,House Snare *,House Snare,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,125,extended_0_21_95_127,False,House Snare 2,House Snare 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,126,extended_0_21_95_127,False,Voice Tah,Voice Tah,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,11,10,JUNGLE,127,extended_0_21_95_127,False,Slappy *,Slappy,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,0,extended_0_21_95_127,False,<-,Standard 1 Kick 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,1,extended_0_21_95_127,False,<-,Standard 1 Kick 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,2,extended_0_21_95_127,False,<-,Standard 2 Kick 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,3,extended_0_21_95_127,False,<-,Standard 2 Kick 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,4,extended_0_21_95_127,False,<-,Kick Drum 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,5,extended_0_21_95_127,False,<-,Kick Drum 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,6,extended_0_21_95_127,False,<-,Jazz Kick 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,7,extended_0_21_95_127,False,<-,Jazz Kick 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,8,extended_0_21_95_127,False,<-,Room Kick 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,9,extended_0_21_95_127,False,<-,Room Kick 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,10,extended_0_21_95_127,False,<-,Power Kick 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,11,extended_0_21_95_127,False,<-,Power Kick 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,12,extended_0_21_95_127,False,<-,Electric Kick 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,13,extended_0_21_95_127,False,<-,Electric Kick 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,14,extended_0_21_95_127,False,<-,TR-808 Kick,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,15,extended_0_21_95_127,False,<-,TR-909 Kick,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,16,extended_0_21_95_127,False,<-,Dance Kick,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,17,extended_0_21_95_127,False,<-,Voice One,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,18,extended_0_21_95_127,False,<-,Voice Two,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,19,extended_0_21_95_127,False,<-,Voice Three,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,20,extended_0_21_95_127,False,---,,False,True,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,21,extended_0_21_95_127,False,---,,False,True,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,22,main_22_94,False,←,MC-500 Beep 1,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,23,main_22_94,False,←,MC-500 Beep 2,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,24,main_22_94,False,←,Concert SD,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,25,main_22_94,False,←,Snare Roll,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,26,main_22_94,False,←,Finger Snap 2,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,27,main_22_94,False,←,High Q,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,28,main_22_94,False,←,Slap,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,29,main_22_94,False,← [EXC7],Scratch Push,True,False,7,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,30,main_22_94,False,← [EXC7],Scratch Pull,True,False,7,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,31,main_22_94,False,←,Sticks,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,32,main_22_94,False,←,Square Click,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,33,main_22_94,False,←,Metronome Click,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,34,main_22_94,False,←,Metronome Bell,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,35,main_22_94,True,Power Kick 2,Power Kick 2,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,36,main_22_94,True,Power Kick 1,Power Kick 1,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,37,main_22_94,True,←,Side Stick,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,38,main_22_94,True,Power Snare 1,Power Snare 1,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,39,main_22_94,True,Hand Clap,Hand Clap,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,40,main_22_94,True,Power Snare 2,Power Snare 2,False,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,41,main_22_94,True,Power Low Tom 2 *,Power Low Tom 2,False,False,,True,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,42,main_22_94,True,←,Closed Hi-Hat 1,True,False,1,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,43,main_22_94,True,Power Low Tom 1 *,Power Low Tom 1,False,False,,True,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,44,main_22_94,True,←,Pedal Hi-Hat,True,False,1,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,45,main_22_94,True,Power Mid Tom 2 *,Power Mid Tom 2,False,False,,True,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,46,main_22_94,True,←,Open Hi-Hat 1,True,False,1,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,47,main_22_94,True,Power Mid Tom 1 *,Power Mid Tom 1,False,False,,True,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,48,main_22_94,True,Power High Tom 2 *,Power High Tom 2,False,False,,True,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,49,main_22_94,True,←,Crash Cymbal 1,True,False,,True,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,50,main_22_94,True,Power High Tom 1 *,Power High Tom 1,False,False,,True,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,51,main_22_94,True,←,Ride Cymbal 1,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,52,main_22_94,True,←,Chinese Cymbal,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,53,main_22_94,True,←,Ride Bell,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,54,main_22_94,True,←,Tambourine,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,55,main_22_94,True,←,Splash Cymbal,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,56,main_22_94,True,←,Cowbell,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,57,main_22_94,True,←,Crash Cymbal 2,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,58,main_22_94,True,←,Vibra-slap,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,59,main_22_94,True,←,Ride Cymbal 2,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,60,main_22_94,True,←,High Bongo,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,61,main_22_94,True,←,Low Bongo,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,62,main_22_94,True,←,Mute High Conga,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,63,main_22_94,True,←,Open High Conga,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,64,main_22_94,True,←,Low Conga,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,65,main_22_94,True,←,High Timbale,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,66,main_22_94,True,←,Low Timbale,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,67,main_22_94,True,←,High Agogo,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,68,main_22_94,True,←,Low Agogo,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,69,main_22_94,True,←,Cabasa,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,70,main_22_94,True,←,Maracas,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,71,main_22_94,True,←,Short High Whistle,True,False,2,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,72,main_22_94,True,←,Long Low Whistle,True,False,2,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,73,main_22_94,True,←,Short Guiro,True,False,3,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,74,main_22_94,True,←,Long Guiro,True,False,3,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,75,main_22_94,True,←,Claves,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,76,main_22_94,True,←,High Wood Block,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,77,main_22_94,True,←,Low Wood Block,True,False,,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,78,main_22_94,True,←,Mute Cuica,True,False,4,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,17,16,POWER,79,main_22_94,True,←,Open Cuica,True,False,4,False,False,False,66,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
